enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,will_change_career
22304,city_99,0.915,Male,No relevent experience,Full time course,High School,,2,100-500,,1,34,0
18869,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,66,0
16392,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,40,0
3044,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,10,1
21030,city_103,0.92,Male,No relevent experience,Full time course,Masters,Humanities,4,,,4,44,1
26555,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,56,0
10537,city_65,0.802,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,108,0
27594,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,,28,0
11222,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,0,42,0
11740,city_103,0.92,Male,Has relevent experience,no_enrollment,,,>20,500-999,Pvt Ltd,>4,6,0
17053,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,206,0
7670,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,9,,,1,28,1
18739,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,0,106,0
26967,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,51,0
5719,city_28,0.939,,No relevent experience,no_enrollment,High School,,2,5000-9999,,1,10,0
25959,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Pvt Ltd,1,129,0
19691,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,13,5000-9999,Public Sector,>4,52,1
2540,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,23,0
6232,city_103,0.92,Male,Has relevent experience,no_enrollment,,,2,50-99,,1,84,0
17148,city_27,0.848,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Public Sector,1,11,0
25428,city_104,0.924,,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,>4,4,0
30127,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,15,Oct-49,Early Stage Startup,1,326,0
21197,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,>4,70,0
3142,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,122,0
7192,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,3,12,1
15244,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,131,0
32398,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,6,0
31970,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,9,0
29028,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,98,0
27757,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,20,0
15112,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,0,47,1
13653,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,4,92,0
23526,city_90,0.698,Male,No relevent experience,no_enrollment,,,6,,,2,136,0
18812,city_21,0.624,Male,Has relevent experience,Part time course,Masters,STEM,14,50-99,,1,112,1
21314,city_74,0.579,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,0,145,1
25401,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,96,0
7681,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,>4,70,0
16956,city_20,0.7959999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,121,0
31906,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,Other,7,,,4,78,0
4569,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,6,1
16304,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,56,1
1519,city_136,0.897,,No relevent experience,Part time course,Masters,STEM,6,50-99,Funded Startup,1,66,0
2162,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,Arts,20,50-99,Pvt Ltd,2,4,0
25842,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,1,62,0
21013,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Pvt Ltd,2,50,0
2178,city_61,0.913,Other,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,12,0
9346,city_39,0.898,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,244,0
24580,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,156,0
3957,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,21,0
15209,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,20,,Pvt Ltd,>4,66,0
33138,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,60,0
10763,city_136,0.897,Female,No relevent experience,Full time course,Masters,Humanities,5,,Public Sector,2,94,0
3340,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,72,0
1607,city_99,0.915,,No relevent experience,Part time course,Graduate,STEM,5,,,1,143,0
11,city_103,0.92,Male,Has relevent experience,Part time course,Primary School,,11,,,4,20,0
7292,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,Arts,2,Oct-49,Pvt Ltd,1,2,0
12181,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,82,0
27515,city_117,0.698,,No relevent experience,Full time course,Graduate,STEM,1,,,1,47,0
5256,city_83,0.923,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,>4,13,0
14956,city_160,0.92,,No relevent experience,no_enrollment,Primary School,,<1,,,0,12,0
8945,city_158,0.7659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,282,1
25268,city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,2,72,0
15127,city_103,0.92,,No relevent experience,no_enrollment,Masters,Other,20,,,2,30,1
3015,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,91,0
14632,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,13,,Public Sector,>4,7,0
28228,city_97,0.925,Male,No relevent experience,no_enrollment,,,1,,,0,89,0
8206,city_45,0.89,,Has relevent experience,Part time course,High School,,10,50-99,Pvt Ltd,1,86,1
25091,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,26,0
30353,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Public Sector,1,21,0
20312,city_175,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,1,31,1
32103,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Oct-49,Funded Startup,1,17,0
27230,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,1,54,0
26424,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,4,23,1
17704,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,0,90,0
23617,city_103,0.92,Male,No relevent experience,Full time course,High School,,11,,,0,37,1
30603,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,5,,,1,41,0
28623,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,1,160,0
15082,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,84,0
15393,city_117,0.698,Male,No relevent experience,Full time course,High School,,7,,,1,12,1
21716,city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,0,182,0
10747,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,18,0
10430,city_103,0.92,,No relevent experience,no_enrollment,Phd,STEM,>20,,,1,3,0
511,city_28,0.939,Other,Has relevent experience,Part time course,Graduate,STEM,10,Oct-49,Pvt Ltd,4,85,0
18526,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Funded Startup,0,21,0
884,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,5,,Public Sector,1,101,0
13252,city_106,0.698,Male,Has relevent experience,Part time course,High School,,11,Oct-49,Pvt Ltd,1,32,0
29287,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,38,0
23821,city_133,0.742,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,NGO,>4,44,0
16173,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,17,0
32187,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,51,0
20562,city_78,0.579,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0,68,1
21458,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,1,100-500,Pvt Ltd,1,133,1
2879,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,52,0
24624,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,1,212,0
10318,city_131,0.68,Male,Has relevent experience,Part time course,Graduate,STEM,4,,,1,46,1
27470,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,16,0
27467,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,14,1
1226,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,1,8,0
15986,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,2,21,0
6371,city_75,0.939,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,1,37,0
3100,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,5,,,,47,0
9567,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,1,94,0
14332,city_19,0.682,,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,336,0
31835,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,7,1
26478,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,,1,168,0
4399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,,,4,56,1
3776,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,>4,46,0
19914,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4,,,0,17,0
31062,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,1,82,0
18075,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,44,0
21074,city_103,0.92,Male,Has relevent experience,,Graduate,STEM,9,10000+,Pvt Ltd,1,50,0
23049,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,39,0
5822,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,>20,,,1,41,0
13384,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,16,0
29788,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,91,0
16569,city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,1,42,0
25058,city_116,0.743,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,>4,80,0
14414,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,95,0
32604,city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,10,,,1,42,0
5337,city_101,0.5579999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,2,89,0
7040,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Business Degree,5,100-500,Pvt Ltd,>4,28,0
29145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,4,136,0
31503,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,1,2,0
19161,city_41,0.8270000000000001,,Has relevent experience,Full time course,High School,,5,<10,,0,10,0
28323,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,0,45,1
30006,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,,,3,23,0
17278,city_67,0.855,,No relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,1,166,0
14424,city_74,0.579,Male,No relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,1,34,1
24219,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,8,0
15402,city_102,0.804,,Has relevent experience,Full time course,Graduate,STEM,15,100-500,Pvt Ltd,>4,6,0
12034,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,18,,,0,21,1
19456,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,2,48,1
514,city_114,0.926,Female,Has relevent experience,,Graduate,STEM,17,,,>4,131,0
26321,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,10,,,2,45,1
29708,city_45,0.89,Male,Has relevent experience,Part time course,High School,,8,Oct-49,Pvt Ltd,1,52,0
11782,city_73,0.754,Male,Has relevent experience,Part time course,Masters,STEM,2,100-500,Pvt Ltd,2,39,1
16279,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,71,0
5577,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,Oct-49,,1,52,0
9200,city_24,0.698,Male,Has relevent experience,no_enrollment,High School,,7,,,1,27,0
28717,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Public Sector,2,12,0
17618,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,124,1
31106,city_160,0.92,,No relevent experience,no_enrollment,Graduate,Arts,3,50-99,Pvt Ltd,0,130,0
8792,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11,,,>4,62,0
17752,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,210,1
4595,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,90,0
29094,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,30,0
6943,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,126,0
5692,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,2,6,0
18033,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,1,,,1,91,1
6121,city_57,0.866,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,>4,116,1
20222,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,6,,,1,82,1
7146,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,16,Oct-49,Pvt Ltd,,64,0
7150,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,0,17,0
9326,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,,1,51,0
25736,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,62,0
19769,city_114,0.926,,No relevent experience,no_enrollment,High School,,15,100-500,Pvt Ltd,0,28,0
22515,city_103,0.92,Male,No relevent experience,Full time course,High School,,4,,,0,44,0
24126,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,66,0
14528,city_100,0.887,Other,No relevent experience,no_enrollment,High School,,2,,,0,11,0
31788,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,3,18,1
19859,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,3,1
6009,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,4,35,0
3809,city_159,0.843,Male,No relevent experience,Full time course,High School,,3,,,0,35,0
32214,city_142,0.727,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,85,0
12367,city_152,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,2,0
26040,city_73,0.754,,No relevent experience,no_enrollment,High School,,6,,,1,148,1
4349,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,Pvt Ltd,0,99,0
13670,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,4,0
1117,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,28,1
25332,city_71,0.884,Male,Has relevent experience,Part time course,Masters,STEM,2,50-99,,1,15,0
15866,city_50,0.8959999999999999,,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,96,0
7352,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,2,16,0
7143,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,100-500,Pvt Ltd,1,17,0
23239,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,0,18,0
30075,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,1,74,1
3650,city_70,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,11,50-99,,1,17,0
23397,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,,1,17,0
2218,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,2,105,0
5321,city_67,0.855,Male,No relevent experience,Full time course,High School,,2,,Pvt Ltd,0,12,0
16696,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Early Stage Startup,2,9,0
21354,city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,2,9,0
17770,city_19,0.682,,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,41,0
27356,city_103,0.92,,No relevent experience,no_enrollment,High School,,5,,,0,48,1
23342,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,56,0
447,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,1,101,1
6042,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,83,0
22862,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,130,1
26242,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,,2,91,0
32481,city_165,0.903,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,25,1
28129,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,Other,18,1000-4999,Pvt Ltd,>4,150,0
6059,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,60,0
28205,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,2,80,0
9306,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,Business Degree,,,Pvt Ltd,>4,96,1
3285,city_102,0.804,Male,Has relevent experience,Full time course,High School,,10,5000-9999,,1,69,0
7651,city_149,0.6890000000000001,,No relevent experience,Full time course,High School,,6,,,1,11,0
16191,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,>4,40,1
12614,city_23,0.899,Female,No relevent experience,Full time course,Graduate,STEM,5,,,0,70,1
1686,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,0,42,1
